Id,Values_code,Values_MarketType,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
MercadoComercializacion,CASANARE,NO REGULADO,11028.43,11479.34,11636.5,11551.67,11457.31,10435.35,10503.38,11808.25,11572.78,11514.25,12765.63,13257.32,12903.73,12588.93,13320.53,12806.12,11653.28,10921.05,9902.76,9971.91,10370.32,10670.89,10767.1,10633.45,2024-10-05
MercadoComercializacion,CASANARE,REGULADO,64123.37,61869.3,59802.76,57703.73,54388.01,55010.48,53744.19,58810.61,65172.13,69576.62,73315.27,75209.6,70920.24,69039.78,69211.16,68812.01,66968.33,69424.0,76720.42,76837.26,75509.01,72715.79,68875.25,65280.57,2024-10-05
MercadoComercializacion,CAUCA,NO REGULADO,40323.04,40272.92,40093.86,39333.3,36350.94,38135.32,36273.12,37166.16,35713.94,36093.03,35406.21,30256.21,28589.05,28188.71,28774.41,27836.16,32890.53,35943.39,35478.62,35092.6,34767.49,32958.29,30954.98,29693.98,2024-10-05
MercadoComercializacion,CAUCA,REGULADO,59697.66,55271.82,53351.44,52540.57,55699.55,58006.89,68885.68,74426.21,81058.4,83641.29,88473.5,90934.24,91209.64,88682.1,87488.36,88254.79,84636.22,92220.02,99414.85,95570.77,93954.53,84995.04,77237.34,66011.24,2024-10-05
MercadoComercializacion,CHOCO,NO REGULADO,2368.61,2283.51,2327.33,2152.13,2289.45,2190.4,1975.31,1815.13,1463.34,1364.47,1712.2,2241.65,2382.36,2401.99,2373.28,2415.48,2423.98,2430.9,2381.26,2370.94,2399.93,2410.86,2352.79,2481.55,2024-10-05
MercadoComercializacion,CHOCO,REGULADO,24250.45,23372.41,22533.85,22212.43,22015.13,22234.37,23226.16,26066.11,29701.22,31636.18,33564.26,34999.79,35529.19,34969.85,34889.48,34612.6,34211.57,33741.03,35950.68,34975.93,35249.06,33697.44,31473.72,29359.79,2024-10-05
MercadoComercializacion,GUAVIARE,REGULADO,9422.39,9167.9,8892.35,8756.24,8697.78,8610.98,8743.95,9581.4,9594.15,10365.44,11110.41,11369.52,11090.09,10738.41,10403.67,10216.68,10031.01,10192.78,11206.01,11164.87,10696.83,10089.16,9316.97,8779.76,2024-10-05
MercadoComercializacion,HUILA,NO REGULADO,39857.22,39442.84,38601.65,37572.33,37676.85,37389.75,36684.28,31677.02,26619.79,26589.49,27488.17,27151.32,24660.14,24692.0,23503.5,27870.04,36243.33,42435.43,45381.72,44306.39,42436.62,40114.58,38952.43,39172.01,2024-10-05
MercadoComercializacion,HUILA,REGULADO,98788.87,94356.2,90252.75,88330.5,87725.57,88820.81,92063.59,103399.48,115319.43,124327.16,132254.07,138023.67,135365.22,133322.59,134438.04,138002.84,137468.84,138938.89,153918.89,151569.34,143354.67,133855.97,122334.0,111545.06,2024-10-05
MercadoComercializacion,META,NO REGULADO,240488.57,230128.26,238417.19,238595.26,238297.44,237160.03,219918.04,204876.17,204964.71,185682.85,193270.96,201170.45,201366.97,190293.17,212630.35,225068.08,234845.12,238329.74,249383.97,247520.33,245713.62,242788.46,240492.38,237508.78,2024-10-05
MercadoComercializacion,META,REGULADO,119617.97,113721.25,110049.59,106935.72,105367.12,101548.42,110469.06,133453.26,148464.32,160167.88,167660.88,172275.64,172175.84,165815.87,165325.15,154861.51,149425.06,156439.38,165320.07,161916.95,155678.48,147345.31,136244.14,125461.84,2024-10-05
MercadoComercializacion,NARIÑO,NO REGULADO,11405.14,11494.58,11489.73,11410.85,11431.62,11525.22,3244.98,3706.6,3678.71,3580.0,3713.69,3913.04,3827.47,4392.46,3501.65,3567.34,3719.0,3585.81,12363.06,12368.02,12190.01,11862.79,11348.11,11272.87,2024-10-05
MercadoComercializacion,NARIÑO,REGULADO,58413.02,56808.5,54284.37,53821.61,57071.66,62518.88,84649.75,97373.62,106506.78,110557.47,113731.65,115923.27,113198.99,109414.91,107827.64,106749.37,108483.61,113107.48,120557.2,118523.43,109311.7,97013.94,83984.22,71871.35,2024-10-05
MercadoComercializacion,NORTE DE SANTANDER,NO REGULADO,39011.73,39093.51,40371.37,41028.59,41282.36,41587.69,37118.45,38335.91,40709.04,41903.78,45289.04,45919.23,45503.48,44454.07,43726.43,42371.14,43275.65,43230.86,44039.73,47161.65,44155.46,40100.08,36593.41,38340.85,2024-10-05
MercadoComercializacion,NORTE DE SANTANDER,REGULADO,191911.17,184232.24,178680.56,173664.06,171702.59,169133.65,175219.64,192338.83,211834.48,223427.24,232214.64,233781.8,225173.41,226996.48,230187.79,230377.28,225124.81,227005.62,237264.73,231309.49,227057.37,221737.92,215112.4,206253.95,2024-10-05
MercadoComercializacion,PEREIRA,NO REGULADO,23490.23,23141.78,22912.95,23068.91,22607.12,23412.29,21283.53,21089.7,21811.49,23029.63,24288.37,24054.18,22476.17,22445.37,23175.88,22981.86,23832.82,23264.03,27810.62,26713.01,25736.29,23006.38,20295.0,19341.31,2024-10-05
MercadoComercializacion,PEREIRA,REGULADO,44361.08,41384.69,39514.1,38682.44,39347.81,41109.82,47807.0,54626.48,60999.52,66796.53,70652.21,73918.32,74099.28,72802.28,73282.14,71713.06,72173.73,72511.75,76482.25,75639.44,71846.75,67197.71,59831.01,52969.92,2024-10-05
MercadoComercializacion,POPAYAN - PURACE,NO REGULADO,138.43,142.04,142.12,138.33,134.73,136.38,136.15,129.48,147.07,155.67,173.26,208.13,215.09,185.52,177.07,144.01,149.4,147.14,145.5,152.54,149.22,145.81,138.71,133.62,2024-10-05
MercadoComercializacion,POPAYAN - PURACE,REGULADO,377.87,470.81,451.66,354.14,320.55,345.13,359.78,390.72,420.18,457.29,480.63,452.57,138.83,1041.11,616.25,485.22,342.33,405.08,472.45,714.26,700.04,661.82,535.04,460.91,2024-10-05
MercadoComercializacion,PUTUMAYO,NO REGULADO,4320.39,4430.31,4345.11,4296.01,4310.57,4281.15,4287.82,4259.8,4140.19,3831.6,3907.05,3953.86,3738.26,3679.88,3658.72,3623.0,3628.67,3901.13,4485.43,4418.7,4654.32,4579.61,4583.0,4575.73,2024-10-05
MercadoComercializacion,PUTUMAYO,REGULADO,7929.11,7294.74,7095.61,6755.0,6637.09,6785.69,6513.06,7177.49,8509.21,9615.74,10752.25,11693.91,11710.19,11403.49,11524.45,11618.88,11692.52,11265.31,13242.46,14107.88,13561.18,12620.72,11225.65,10022.2,2024-10-05
MercadoComercializacion,QUINDIO,NO REGULADO,5100.77,5161.77,5112.46,4928.04,4883.06,4827.69,5133.09,5636.14,5955.36,6146.32,6798.86,6908.61,6556.61,6706.03,7029.67,7362.44,6997.36,6554.35,5900.27,5567.32,5090.95,4581.43,4204.96,4120.06,2024-10-05
MercadoComercializacion,QUINDIO,REGULADO,41583.06,38984.75,37432.32,36731.88,37085.08,38593.37,41479.58,49020.09,55232.61,59720.44,62899.82,65924.41,66668.17,64826.66,63761.68,64503.89,64291.57,64715.45,73588.94,73526.45,69878.91,64546.5,57328.88,50244.88,2024-10-05
MercadoComercializacion,RUITOQUE,NO REGULADO,173.58,128.73,106.69,104.51,93.1,100.77,98.66,119.47,134.81,142.49,149.25,213.45,233.31,229.58,228.63,245.88,289.56,279.64,289.5,247.43,246.56,239.47,238.9,220.85,2024-10-05
MercadoComercializacion,RUITOQUE,REGULADO,1482.43,1447.99,1427.48,1410.77,1419.19,1385.19,1442.55,1533.27,1756.99,1586.41,1506.07,1402.56,1526.88,1347.78,1443.34,1446.67,1607.95,1748.55,2004.05,2036.67,1949.86,1885.89,1756.34,1658.23,2024-10-05
MercadoComercializacion,SANTANDER,NO REGULADO,129425.95,129468.56,128906.85,126441.81,127609.26,127896.66,125791.48,128166.88,123618.14,123153.55,122642.5,121407.12,126028.33,128242.96,132098.63,137137.8,141136.99,150396.61,146123.99,141795.44,136396.35,127987.06,124894.61,123359.34,2024-10-05
MercadoComercializacion,SANTANDER,REGULADO,177668.92,169493.63,162586.18,158925.59,159246.97,159376.35,162039.42,182356.04,203128.07,213618.22,224515.23,231016.51,227964.59,226097.3,227620.68,228027.49,227947.83,231206.12,256379.17,252283.9,242556.62,232098.67,218076.3,205057.49,2024-10-05
MercadoComercializacion,TOLIMA,NO REGULADO,38177.7,38640.83,39391.5,38455.99,38097.49,37168.72,41315.78,47417.48,46778.23,48244.02,44738.15,43176.95,47236.6,50211.22,49590.06,58001.08,59361.89,58726.58,59548.5,59168.87,56648.8,53848.47,52245.74,49978.63,2024-10-05
MercadoComercializacion,TOLIMA,REGULADO,129329.05,121518.94,117566.96,114754.89,114134.89,114418.82,115088.45,131655.04,143914.81,152551.38,160601.12,169654.97,171655.45,169978.94,169906.83,169837.77,164224.35,164368.53,187875.17,187618.66,181461.12,170481.11,155678.64,137043.25,2024-10-05
MercadoComercializacion,TULUA,NO REGULADO,9922.79,10028.51,9452.85,9053.93,8607.39,8580.19,5025.89,3391.74,3427.44,3741.12,3922.76,4007.2,3723.53,3577.93,3719.82,3569.4,4637.25,5337.43,8272.19,7989.85,7703.14,7508.51,7259.34,7129.34,2024-10-05
MercadoComercializacion,TULUA,REGULADO,14307.63,13479.27,12880.45,12542.57,12663.43,12797.09,14498.99,16948.96,19528.3,21734.85,23350.17,24761.26,24281.05,23451.24,23491.1,23659.52,23689.59,23722.93,24487.99,24003.87,22514.25,21116.1,19016.96,16918.38,2024-10-05
MercadoComercializacion,VALLE DEL CAUCA,NO REGULADO,155835.09,156151.2,150753.79,152773.86,153481.74,154709.54,153190.72,145986.78,142751.12,147690.96,150544.93,151477.37,147828.25,147150.62,141337.62,143269.35,148228.78,154153.96,154274.12,149293.66,144889.89,141146.36,135206.87,135271.25,2024-10-05
MercadoComercializacion,VALLE DEL CAUCA,REGULADO,137524.81,130844.26,127890.17,126090.67,127349.14,131465.99,135013.07,153985.36,172321.98,184984.88,196940.84,202042.99,202267.83,197753.52,201831.67,199139.64,204010.57,204543.21,231676.26,229907.95,215081.36,201299.57,186079.65,166556.13,2024-10-05
MercadoComercializacion,VALLE DEL SIBUNDOY,REGULADO,1128.2,1050.78,997.86,974.59,1021.04,1135.21,1232.74,1506.49,1682.21,1876.72,1952.01,1968.57,1963.55,1833.6,1853.73,1774.7,1804.77,1934.4,2470.74,2424.39,2194.99,1904.88,1598.17,1343.69,2024-10-05
MercadoComercializacion,ANTIOQUIA,NO REGULADO,305222.65,299902.26,302479.35,300407.36,303346.72,303523.73,275125.07,279605.54,283160.66,286613.0,290594.71,292248.78,289931.33,282178.24,279432.46,282406.51,285910.04,281916.79,315697.84,310663.9,309805.98,315135.85,332666.87,330059.12,2024-10-06
MercadoComercializacion,ANTIOQUIA,REGULADO,682399.06,638375.29,613165.57,602025.16,605766.46,619792.74,660892.73,713830.1,781508.2,833475.25,876600.11,927912.72,951263.98,944631.99,928702.66,920170.82,911019.25,907414.71,980246.22,982768.8,943103.46,877101.01,793919.06,712998.54,2024-10-06
MercadoComercializacion,ARAUCA,NO REGULADO,90673.74,90950.68,90948.25,90937.24,89528.99,90605.44,89807.07,89716.13,90133.99,90049.09,90374.03,90990.0,91745.13,91631.7,91768.45,92321.26,91453.2,90689.32,91708.1,91206.6,90906.01,90702.83,90502.08,90351.63,2024-10-06
MercadoComercializacion,ARAUCA,REGULADO,34096.17,32998.96,31846.64,30796.8,30002.81,29574.94,28942.95,29743.82,33491.12,30248.45,30664.79,30714.11,29312.07,29964.58,31366.75,31659.28,31278.27,33674.07,38559.2,39099.73,37753.53,36607.92,34917.95,33502.9,2024-10-06
MercadoComercializacion,BAJO PUTUMAYO,NO REGULADO,169.21,157.11,148.47,151.42,139.24,146.74,173.99,178.75,199.44,221.9,233.41,255.67,256.79,239.69,289.96,269.68,253.11,231.03,215.7,205.02,187.41,183.62,165.19,165.2,2024-10-06
MercadoComercializacion,BAJO PUTUMAYO,REGULADO,9273.6,8634.83,8218.58,8019.95,7868.12,7731.88,8266.03,9310.08,10645.11,11592.45,12242.02,12597.95,12769.57,12817.44,13025.96,12352.47,11794.66,12749.09,14153.79,14092.54,13130.8,11847.43,10145.04,8990.54,2024-10-06
MercadoComercializacion,BOGOTA - CUNDINAMARCA,NO REGULADO,457058.2,447291.72,433874.02,414733.57,397725.57,376745.5,367905.27,370311.18,376990.12,379225.81,387336.09,393760.25,388398.06,387330.83,383290.85,402256.64,416467.09,424708.64,431958.6,432761.23,438310.86,444034.35,465406.53,495475.18,2024-10-06
MercadoComercializacion,BOGOTA - CUNDINAMARCA,REGULADO,927418.35,855996.0,817926.2,798875.14,806496.65,819667.64,882501.45,1027454.13,1132409.36,1222904.82,1294490.78,1331190.31,1338107.08,1322075.29,1282285.87,1250369.36,1241159.2,1311016.45,1450128.33,1459142.91,1398311.22,1264966.85,1110112.14,960301.61,2024-10-06
MercadoComercializacion,BOYACA,NO REGULADO,303520.71,306278.57,302502.33,306934.15,302493.95,310491.35,285539.51,274693.99,286848.34,269542.88,272895.22,296931.1,294818.39,286939.66,286330.18,294102.82,318330.9,322071.56,335672.65,349021.82,317504.43,304064.32,314801.82,330775.29,2024-10-06
MercadoComercializacion,BOYACA,REGULADO,73646.97,71523.05,67175.31,66618.8,70321.62,72277.74,85077.49,97384.21,106802.57,112659.37,115533.78,115077.19,114340.27,110941.73,106700.62,103795.82,101531.37,111407.02,118401.67,117637.16,115312.55,101290.16,88582.67,75739.83,2024-10-06
MercadoComercializacion,CALDAS,NO REGULADO,68970.51,67975.71,64768.36,67352.78,63118.61,63691.39,60958.93,62260.75,63514.11,62377.14,64709.5,65826.13,65114.33,64413.63,61787.35,64318.12,64831.36,59642.56,66096.19,59513.23,67690.87,64569.15,65113.91,71309.54,2024-10-06
MercadoComercializacion,CALDAS,REGULADO,99388.17,91686.23,86693.51,83936.82,83949.66,84318.71,85385.05,96167.24,109261.93,119980.12,125086.72,132135.64,133041.51,132627.49,129203.55,128199.62,125101.17,126778.77,149179.26,152580.34,145176.61,133616.41,114903.66,98068.14,2024-10-06
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,NO REGULADO,152639.86,149926.19,148215.38,145797.87,140970.9,146150.85,115068.66,116150.48,123453.29,126731.55,133363.03,135185.23,133326.96,134606.09,137991.56,136091.91,133819.95,126800.33,161288.29,146377.8,140096.7,135515.31,135167.79,139353.91,2024-10-06
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,REGULADO,242225.91,224524.21,212728.07,204181.07,199724.0,195137.11,210353.54,226343.73,250452.3,269919.18,289888.25,309376.63,324218.73,329449.84,322534.43,319515.72,315292.99,316639.1,328745.63,335093.89,328582.34,312352.37,286013.45,252560.39,2024-10-06
MercadoComercializacion,CAQUETA,NO REGULADO,588.16,569.82,556.24,548.37,546.53,556.16,604.87,695.37,762.78,1039.92,1205.71,1294.65,1421.24,1434.01,1395.05,1292.19,1267.23,1274.86,1315.39,1294.81,897.77,763.96,663.46,616.07,2024-10-06
MercadoComercializacion,CAQUETA,REGULADO,33553.33,31767.35,30775.09,29879.92,29379.54,29182.56,29202.34,31804.52,35002.83,38312.46,40627.19,43481.7,44601.03,41462.13,37590.36,36876.57,38095.31,37685.55,42968.9,43564.62,41959.64,39458.99,36064.17,32945.71,2024-10-06
MercadoComercializacion,CARIBE MAR,NO REGULADO,411349.91,408635.2,414346.51,403372.8,408851.66,397088.88,354944.31,352976.23,360114.86,362972.12,347142.95,376168.17,373823.64,379146.47,366385.88,364887.49,373150.14,376485.23,420055.34,423576.22,414952.81,413221.95,405883.0,391853.4,2024-10-06
MercadoComercializacion,CARIBE MAR,REGULADO,1086212.23,1048687.51,1014810.46,981133.1,949518.65,882308.2,841207.41,820516.53,815405.98,819110.48,830137.7,857145.38,883716.53,913616.41,929777.37,915953.48,896760.75,890873.34,976245.5,1031122.12,1065473.33,1092401.44,1098762.59,1066037.26,2024-10-06
MercadoComercializacion,CARIBE SOL,NO REGULADO,191484.49,194361.98,192936.71,188274.53,187060.92,178529.16,161692.79,168068.96,183183.14,194038.12,200934.46,193724.87,193408.56,196971.98,198237.8,200603.8,201575.37,200349.97,212040.69,210614.93,205092.64,196894.73,195012.04,190424.09,2024-10-06
MercadoComercializacion,CARIBE SOL,REGULADO,1107041.44,1064440.97,1027992.39,997496.74,968638.13,914952.45,867145.19,872128.44,891684.89,901976.62,921035.96,906866.11,894687.62,908331.17,907625.26,915167.46,907106.27,921943.74,965513.14,1001400.95,1039984.42,1067934.4,1066749.77,1028729.97,2024-10-06
MercadoComercializacion,CARTAGO,NO REGULADO,7266.17,7342.19,7624.39,7245.75,5386.07,4028.28,3350.89,3766.07,3753.54,3552.97,3963.42,4133.19,3714.62,3933.59,3813.0,4212.23,4210.08,4413.76,4562.81,4813.54,5103.68,4951.31,5130.5,5389.66,2024-10-06
MercadoComercializacion,CARTAGO,REGULADO,13645.43,12692.55,12035.38,11712.06,11630.33,11806.89,11384.08,12162.55,13325.15,14251.72,15198.96,16371.3,16945.11,16973.44,17164.53,17361.21,17311.23,17125.27,18993.45,19316.99,18702.62,17817.57,16352.22,14454.51,2024-10-06
MercadoComercializacion,CASANARE,NO REGULADO,10246.01,9552.02,9229.51,8996.1,7645.07,5429.9,5611.67,6908.43,6779.72,6799.39,7147.28,6514.38,6480.51,6269.13,6641.97,7111.89,7213.33,7121.6,6287.75,6154.94,6025.9,5945.65,6324.89,6487.82,2024-10-06
MercadoComercializacion,CASANARE,REGULADO,61993.78,59949.2,58371.91,57178.99,55942.53,52896.7,49974.92,51303.98,52118.77,54749.96,55831.98,56631.62,56889.8,56581.38,56479.36,57467.91,57453.16,60402.58,69033.04,69834.77,69119.93,66672.4,62618.79,58767.79,2024-10-06
MercadoComercializacion,CAUCA,NO REGULADO,28941.32,29173.95,28922.29,28541.13,27553.3,26283.77,20723.6,18067.51,17258.46,17215.72,16930.11,16849.05,16469.07,15854.75,16003.13,17999.28,19868.11,23555.95,27695.21,28218.45,28024.61,28009.59,28960.41,30790.19,2024-10-06
MercadoComercializacion,CAUCA,REGULADO,62792.04,56888.5,54497.99,53770.46,53613.47,55564.23,60626.54,67701.14,70896.22,76081.62,79830.81,82901.4,82758.15,82081.66,81325.15,80551.3,80077.67,83759.49,100067.1,100514.24,98491.63,83904.59,72934.44,64032.54,2024-10-06
MercadoComercializacion,CHOCO,NO REGULADO,2529.12,2683.6,2490.83,2446.04,2537.54,2588.34,2364.06,2454.1,2580.4,2322.76,2356.37,2321.48,2358.71,2379.22,2360.26,2356.12,2246.32,2210.36,2188.72,2218.71,2261.9,2370.77,2530.27,2477.44,2024-10-06
MercadoComercializacion,CHOCO,REGULADO,27698.99,26672.94,25800.26,25228.36,24692.87,24770.93,25036.18,26752.17,23286.11,21471.33,30400.3,32908.98,33628.28,33329.52,32163.55,31204.67,29888.43,29771.32,32607.89,33712.05,32714.54,31198.74,29060.48,27212.05,2024-10-06
MercadoComercializacion,GUAVIARE,REGULADO,8262.25,7915.95,7736.33,7603.99,7535.9,7409.52,7434.42,8081.69,8989.93,9762.41,10407.83,10247.43,9872.77,10309.58,10440.22,10267.94,10226.95,10337.73,11404.95,11384.02,11080.1,10588.56,10024.65,8880.86,2024-10-06
MercadoComercializacion,HUILA,NO REGULADO,37015.64,36634.73,36988.73,36576.75,36612.89,32129.69,27835.43,24016.04,20241.86,15295.39,15719.17,16644.08,16775.67,19172.37,21042.24,21641.05,27568.18,33071.73,37520.34,36702.13,37007.59,35755.93,35948.13,35932.11,2024-10-06
MercadoComercializacion,HUILA,REGULADO,101980.5,97020.88,92711.21,89428.89,87572.08,86034.65,85434.03,92953.61,99189.36,105399.95,109734.07,115414.32,118362.98,118987.78,121646.48,120466.63,119737.7,120770.66,138263.47,139754.91,136733.17,129793.89,119308.52,113407.19,2024-10-06
MercadoComercializacion,META,NO REGULADO,236709.07,238580.89,239445.9,240246.05,240308.53,239634.91,222267.05,206162.84,190353.65,194558.52,186736.78,227241.55,232902.6,231532.73,228823.3,221603.36,226622.79,228826.37,241894.81,238250.27,236290.35,236503.24,235584.67,235282.37,2024-10-06
MercadoComercializacion,META,REGULADO,117596.46,111163.17,108203.54,105323.37,103412.44,98333.82,108472.8,114231.82,128247.18,135906.26,135750.19,142342.96,142536.28,137447.61,131077.52,132629.65,131575.66,138538.84,147723.69,147056.02,143139.89,136178.0,124411.03,113812.26,2024-10-06
MercadoComercializacion,NARIÑO,NO REGULADO,11207.1,11126.85,11113.28,10986.2,10589.92,10646.65,2022.77,2228.43,2531.87,2559.04,2848.9,2891.06,2892.03,2846.87,2766.79,2769.0,2916.17,2911.76,11597.51,11590.46,11342.96,11051.23,10839.72,10702.3,2024-10-06
MercadoComercializacion,NARIÑO,REGULADO,62923.61,55869.53,54529.91,53794.92,55851.1,56687.76,72379.21,84596.49,95551.94,102336.87,106052.72,109495.47,104438.17,102800.49,98459.84,96510.37,95471.83,100742.88,106366.72,109270.51,104157.45,93490.37,76323.33,67365.26,2024-10-06
MercadoComercializacion,NORTE DE SANTANDER,NO REGULADO,40512.59,42529.33,41807.23,41058.19,40734.22,37039.28,29911.64,29676.47,31433.19,31406.27,30673.16,30759.74,30448.25,31393.16,30280.32,29563.02,29488.06,29602.76,36439.58,37820.39,38212.88,37569.84,37387.41,37089.53,2024-10-06
MercadoComercializacion,NORTE DE SANTANDER,REGULADO,195759.35,187471.06,181243.2,175771.72,172864.97,166560.22,166559.4,172131.04,182354.0,189539.46,195363.99,200946.69,201837.51,203031.68,199476.97,188625.8,188279.61,196090.25,210675.54,212556.97,211329.3,209201.18,201686.32,190458.74,2024-10-06
MercadoComercializacion,PEREIRA,NO REGULADO,18907.93,18565.93,18485.17,18214.1,18102.04,18197.15,13318.69,14368.88,14624.1,14625.72,15850.17,16204.52,15413.35,15216.35,15267.22,15631.73,16124.55,16906.9,22489.88,21842.74,20794.42,19820.73,20866.08,21068.53,2024-10-06
MercadoComercializacion,PEREIRA,REGULADO,47427.16,43681.35,41671.6,40580.54,40239.05,40479.22,43168.46,46768.09,52183.44,55570.72,59674.03,61677.69,61474.22,61156.57,60977.9,61755.91,62239.2,63822.8,69993.2,70964.52,68711.11,63818.61,56276.56,48782.72,2024-10-06
MercadoComercializacion,POPAYAN - PURACE,NO REGULADO,134.74,131.0,129.29,127.55,130.96,131.04,118.58,116.76,123.97,123.78,129.02,132.93,132.76,129.23,127.49,129.11,129.01,126.84,154.79,156.67,144.72,141.5,141.43,137.83,2024-10-06
MercadoComercializacion,POPAYAN - PURACE,REGULADO,437.72,288.78,236.66,559.55,398.43,244.15,269.57,252.8,370.48,387.15,412.66,449.36,458.94,493.58,471.91,538.84,491.75,390.66,525.7,482.91,522.73,495.5,508.48,550.98,2024-10-06
MercadoComercializacion,PUTUMAYO,NO REGULADO,4388.06,4426.02,4446.51,3702.81,3761.44,3183.51,3001.48,3545.76,3582.29,3700.67,3561.09,3711.28,4344.04,4105.01,4336.06,4077.86,3869.83,3847.95,4032.36,4439.06,4745.23,4629.18,4499.72,4248.56,2024-10-06
